"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca1",34595547,34598753,544310,544494,20466,185,3207,17.3351351351351,-5124.67988477832,-11.2245742580086,-0.774271771781915,0.161201728800737,0.935473500582651,0.0283038133583755,"hypo"
"Ca1",25676034,25679354,377420,377576,15540,157,3321,21.1528662420382,-4809.36419004453,-11.7128737125176,-0.883585719513538,0.0538796510454052,0.937465370558943,0.0292865009653982,"hypo"
"Ca1",29212066,29214682,443544,443676,17589,133,2617,19.6766917293233,-4076.74942554699,-12.7840034814271,-0.847573473655545,0.0266084096951587,0.874181883350703,0.0276346828169082,"hypo"
"Ca1",34860690,34863945,549959,550054,20627,96,3256,33.9166666666667,-3212.19341481447,-11.8204834608633,-0.888975576258866,0.0607519980795133,0.949727574338379,0.0257263347886009,"hypo"
"scaffold314",158777,161185,6182428,6182537,216726,110,2409,21.9,-2247.92398433966,-14.5707510093458,-0.797116295811675,0.155844578973577,0.952960874785251,0.0394557537534226,"hypo"
"Ca7",25603820,25606090,5187414,5187500,183040,87,2271,26.1034482758621,-1994.2800739095,-11.3451815820353,-0.805982402637889,0.144294079635604,0.950276482273492,0.0347585855845806,"hypo"
"Ca1",17480749,17484060,268433,268517,11485,85,3312,38.9647058823529,-1915.95741399799,-11.2801271589205,-0.784733240873347,0.104901096280231,0.889634337153578,0.0370901437626549,"hypo"
"Ca4",22959500,22962152,2456071,2456149,89380,79,2653,33.5822784810127,-1838.91372289216,-15.0805897137118,-0.88440640071032,0.0603200601555549,0.944726460865875,0.036635905625777,"hypo"
"Ca1",28899071,28901493,437973,438037,17445,65,2423,37.2769230769231,-1808.5664906185,-16.9763294678326,-0.781963353026065,0.147264017298253,0.929227370324318,0.0293089823068046,"hypo"
"Ca1",6914243,6916472,111135,111195,4569,61,2230,36.5573770491803,-1805.37480589571,-12.7069370671557,-0.815969599707354,0.109105579101702,0.925075178809056,0.0276528060510408,"hypo"
"Ca4",28089773,28091867,2544002,2544072,92490,71,2095,29.5070422535211,-1758.29088460659,-13.7227125383088,-0.891476879531947,0.0306625919059642,0.922139471437912,0.0328667153696919,"hypo"
"Ca4",27951876,27954030,2541625,2541701,92398,77,2155,27.987012987013,-1540.74330955917,-11.3275505234027,-0.822208934562874,0.0640937651646878,0.886302699727562,0.0383432912120886,"hypo"
"scaffold2",411859,413630,6062382,6062436,213692,55,1772,32.2181818181818,1521.06625709153,31.2308473417397,0.722320480124666,0.930102910454186,0.20778243032952,0.0257666454002219,"hyper"
"Ca1",26775752,26778371,398168,398270,16223,103,2620,25.4368932038835,1403.32028721318,16.0581400348577,0.41153893868934,0.738821624998325,0.327282686308985,0.026498340099456,"hyper"
"Ca7",40500591,40502924,5418828,5418900,191917,73,2334,31.972602739726,-1356.2694305117,-11.4818360785022,-0.83246139376659,0.061801767091808,0.894263160858398,0.0483687554538787,"hypo"
"Ca1",48081020,48083407,775636,775693,28416,58,2388,41.1724137931034,-1253.12895211246,-18.8713948379955,-0.818963606837869,0.0600430721874315,0.8790066790253,0.0430113398767107,"hypo"
"Ca2",11988927,11990925,977982,978034,36109,53,1999,37.7169811320755,-1189.8155760975,-12.161995160093,-0.636254776608256,0.0929512963550785,0.729206072963335,0.0291164064223726,"hypo"
"Ca1",30440976,30442841,468728,468779,18250,52,1866,35.8846153846154,1189.47623697777,28.4342783351776,0.78432279492915,0.935739611875203,0.151416816946053,0.0348159183916434,"hyper"
"Ca5",42527481,42529679,3577539,3577610,128663,72,2199,30.5416666666667,-1187.83280895645,-11.4793454195748,-0.540549363359731,0.350863857566481,0.891413220926212,0.0334632747682031,"hypo"
"Ca2",11247477,11249451,964952,965014,35630,63,1975,31.3492063492063,-1139.74421410866,-16.783953653289,-0.614805091865316,0.0412716226467921,0.656076714512108,0.0330253558240497,"hypo"
"scaffold882",435876,438544,6501569,6501617,225039,49,2669,54.469387755102,997.106520143435,29.7669937525232,0.508010665395864,0.687220414527016,0.179209749131152,0.0258787916046975,"hyper"
"Ca2",21351487,21353321,1144505,1144546,41111,42,1835,43.6904761904762,-848.881001301696,-15.8407473913809,-0.825059946053885,0.0331651273033317,0.858225073357216,0.0387805685137146,"hypo"
"Ca2",33299741,33301589,1349834,1349885,48600,52,1849,35.5576923076923,-837.495689079498,-12.4782107328192,-0.679164539589292,0.226650375119849,0.905814914709142,0.0371806446126495,"hypo"
"Ca7",4910506,4912397,4854151,4854192,170353,42,1892,45.0476190476191,-762.98196102521,-12.2505544329293,-0.750830842277402,0.109333829823489,0.860164672100891,0.0440554640638078,"hypo"
"Ca5",22977595,22979552,3263309,3263338,116688,30,1958,65.2666666666667,-497.961694807173,-13.9631525585809,-0.891347551220319,0.0461656928744795,0.937513244094799,0.0507150245922616,"hypo"
