"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca1",34595547,34598639,545199,545377,20785,179,3093,17.2793296089385,4217.84604739098,31.0839730626678,0.789025497295836,0.935612339031581,0.146586841735745,0.0336817703369143,"hyper"
"Ca1",34860690,34863718,550782,550875,20946,94,3029,32.2234042553191,2747.27791984683,31.0067221464894,0.89403328190067,0.942606082259369,0.0485728003586996,0.0302180981904461,"hyper"
"Ca6",51028542,51030441,4389533,4389623,163596,91,1900,20.8791208791209,2340.97411074263,27.5770086234141,0.865109293465051,0.923637353616358,0.0585280601513065,0.0312087971199294,"hyper"
"Ca4",22959500,22962152,2351994,2352072,90140,79,2653,33.5822784810127,1781.91795736478,26.8369464034313,0.854308284896629,0.914628345052184,0.0603200601555549,0.0372030443665271,"hyper"
"Ca7",25604038,25606089,4941123,4941205,184745,83,2052,24.7228915662651,1767.26166340395,25.4069952238853,0.819332206102701,0.947920982024398,0.128588775921696,0.0383125949448976,"hyper"
"Ca1",17481069,17483825,263533,263613,11610,81,2757,34.037037037037,1738.28626777016,28.3631747628486,0.820480817099652,0.89784062713183,0.0773598100321778,0.0408652497696574,"hyper"
"Ca2",10961100,10962853,934036,934111,35734,76,1754,23.0789473684211,-1698.50096338324,-10.8195789661416,-0.744683098093472,0.166642339654539,0.911325437748012,0.0341079988213321,"hypo"
"scaffold2",411859,413629,5784733,5784789,215654,57,1771,31.0701754385965,-1673.11168631015,-9.32868417579151,-0.611447185285762,0.318867633650428,0.930314818936191,0.020371470292191,"hypo"
"Ca2",11247477,11249450,939136,939196,35905,61,1974,32.3606557377049,1666.25814276351,28.3955793340261,0.857249832113246,0.895930062725275,0.0386802306120291,0.0313997601110121,"hyper"
"Ca4",27951876,27953971,2438796,2438877,93196,82,2096,25.5609756097561,1649.13100521156,22.7684895436188,0.850136959647838,0.907043202952369,0.0569062433045309,0.0389738074498629,"hyper"
"scaffold451",153314,155091,5997365,5997426,221593,62,1778,28.6774193548387,1588.85636576758,29.9087982004501,0.744048083158365,0.855058023610451,0.111009940452086,0.0323023912142311,"hyper"
"Ca2",22903536,22905314,1130796,1130855,42463,60,1779,29.65,1405.39151216067,26.2867007118123,0.765811318870055,0.914382225324939,0.148570906454883,0.032378438151802,"hyper"
"Ca2",8470845,8473512,902789,902855,34465,67,2668,39.8208955223881,1387.05690227101,25.7129252943903,0.868027533816543,0.887299406676988,0.0192718728604459,0.0397271447963492,"hyper"
"Ca1",48081019,48083407,775215,775273,28785,59,2389,40.4915254237288,1339.34153996493,24.2128480759791,0.791057667949033,0.860508207282185,0.0694505393331513,0.0396469107476451,"hyper"
"Ca1",30440976,30442841,465291,465344,18514,54,1866,34.5555555555556,-1290.49001299245,-12.6175434675534,-0.836591915628349,0.09958200530451,0.936173920932859,0.0351841169647819,"hypo"
"Ca6",32882782,32884581,4069195,4069264,153148,70,1800,25.7142857142857,1255.59065698389,20.8748097472574,0.775940006446608,0.794532535604866,0.0185925291582581,0.0380860246837221,"hyper"
"Ca1",28899071,28901218,434620,434684,17680,65,2148,33.0461538461538,1251.48840527396,21.9724963992513,0.772027564678765,0.917827373153404,0.145799808474639,0.0392163408346322,"hyper"
"Ca2",29145679,29148104,1225817,1225884,46299,68,2426,35.6764705882353,1177.27177388054,18.6273862763,0.71701161414065,0.769522870357414,0.0525112562167639,0.0410393862105208,"hyper"
"Ca2",17947699,17949608,1034751,1034806,39659,56,1910,34.1071428571429,1173.307074765,23.6094939179278,0.851623556953668,0.9478374419906,0.0962138850369322,0.0391658712441754,"hyper"
"Ca4",32582141,32583881,2508585,2508637,96082,53,1741,32.8490566037736,1069.63568335848,21.4361701001573,0.801827468393523,0.897192871502353,0.0953654031088294,0.0409177909512631,"hyper"
"Ca7",40500915,40502820,5174237,5174297,193754,61,1906,31.2459016393443,1033.48690227736,18.9414122031814,0.835985308897235,0.874496501436276,0.0385111925390403,0.051574133166121,"hyper"
"Ca3",31700021,31701914,1853856,1853913,70440,58,1894,32.6551724137931,-937.191640973105,-9.27559643762487,-0.524548585605937,0.255010470998074,0.77955905660401,0.0309039347179325,"hypo"
"Ca2",21351488,21353321,1101148,1101189,41502,42,1834,43.6666666666667,856.388359897986,21.8503001692133,0.842725633685205,0.870799121254942,0.028073487569737,0.0396814686251418,"hyper"
"Ca5",22977595,22979552,3143529,3143558,117590,30,1958,65.2666666666667,730.737357184168,25.6466698770797,0.901604747804214,0.947770440678693,0.0461656928744795,0.0356142728847144,"hyper"
"Ca2",9345828,9347785,909234,909267,34804,34,1958,57.5882352941176,693.864111196249,22.3697558840015,0.802289894816577,0.807855996936986,0.00556610212040908,0.0386645793733046,"hyper"
"Ca4",30424546,30426489,2476094,2476134,94705,41,1944,47.4146341463415,535.444331150246,13.7000060643194,0.539374086089326,0.915465562752695,0.376091476663369,0.0379852847185531,"hyper"
