"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca1",29211988,29214682,511526,511659,17647,134,2695,20.1119402985075,-2547.39891334679,-7.5805353893636,-0.581630171447303,0.0264079447836384,0.608038116230942,0.030278217163754,"hypo"
"scaffold451",153314,155284,6661851,6661915,219673,65,1971,30.3230769230769,-1809.3958085503,-12.5116206100955,-0.810691936755409,0.124019854104509,0.934711790859918,0.0290589435977102,"hypo"
"Ca7",7752040,7753804,5179552,5179625,172233,74,1765,23.8513513513514,-1589.88826068777,-6.46229121099187,-0.797827174377159,0.0962144763081641,0.894041650685323,0.0441792066986356,"hypo"
"scaffold336",699826,701628,6590067,6590130,217529,64,1803,28.171875,1524.33334177644,38.7180738654232,0.469518373723638,0.925595103266939,0.456076729543301,0.0196877737401425,"hyper"
"Ca3",3763120,3764981,1575163,1575218,52738,56,1862,33.25,-1455.86784837762,-6.8395063277397,-0.693470109088357,0.065646594664239,0.759116703752597,0.0296153251774174,"hypo"
"Ca3",3070480,3072047,1566745,1566791,52321,47,1568,33.3617021276596,1348.52804232355,29.2965478839657,0.92885640012862,0.93947751954217,0.0106211194135496,0.0287379095593095,"hyper"
"Ca3",22217835,22219611,1881135,1881186,63586,52,1777,34.1730769230769,-1050.03744049332,-12.2920858255033,-0.70976492118199,0.0505751229707364,0.760340044152726,0.0389370377243632,"hypo"
"Ca3",17265241,17266941,1812846,1812897,60407,52,1701,32.7115384615385,-1026.35847821126,-9.20585677930894,-0.59741824107261,0.148946365112662,0.746364606185272,0.0284458235521568,"hypo"
"Ca3",19825437,19827842,1847682,1847747,62055,66,2406,36.4545454545455,-994.971914283816,-6.37426127076134,-0.418060167835734,0.395834519174791,0.813894687010525,0.0292628651076804,"hypo"
"Ca7",3114392,3116945,5100926,5100999,169267,74,2554,34.5135135135135,-828.746926313254,-7.19826524819165,-0.441966551909242,0.270154945023476,0.712121496932718,0.0383053941053839,"hypo"
"Ca7",10311225,10313059,5221921,5221972,173830,52,1835,35.2884615384615,757.329159323433,16.4205619018962,0.497863404496881,0.879667928504287,0.381804524007406,0.033245218672646,"hyper"
"Ca1",46743497,46745279,843199,843258,27575,60,1783,29.7166666666667,748.977600483469,18.1935656421011,0.462027022499722,0.689046720503654,0.227019698003932,0.0364346202916156,"hyper"
"Ca1",48081019,48083407,865659,865721,28440,63,2389,37.9206349206349,-742.890109471874,-8.72563098046282,-0.54937870704738,0.0659645496405031,0.615343256687883,0.0487712756095835,"hypo"
"Ca7",5258450,5260339,5137896,5137983,170632,88,1890,21.4772727272727,-726.035335726953,-6.12882969812847,-0.328619110222464,0.508050238655908,0.836669348878372,0.0404983593684071,"hypo"
