"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca5",40140896,40142012,3768029,3768152,127676,124,1117,9.00806451612903,-2925.22558221442,-8.12002976007275,-0.781913572964828,0.109629364139792,0.891542937104621,0.0321266876032152,"hypo"
"Ca4",4822807,4824226,2275282,2275362,78036,81,1420,17.5308641975309,-2065.95712701192,-13.580619961302,-0.774795768596143,0.0851787584066652,0.859974527002808,0.0317549378131659,"hypo"
"scaffold314",158777,161185,6389695,6389804,217385,110,2409,21.9,-1941.68125434058,-12.0056992216381,-0.709679804085558,0.155844578973577,0.865524383059135,0.038960322970431,"hypo"
"Ca2",4206901,4208206,915143,915242,31522,100,1306,13.06,-1564.23734243586,-9.60409127723169,-0.4852307807048,0.030766201377956,0.515996982082756,0.0315543911926193,"hypo"
"Ca1",29212066,29214537,488911,489019,17653,109,2472,22.6788990825688,-1519.54598906563,-7.25181848638667,-0.837783799981564,0.0144217762066465,0.852205576188211,0.0607703280591816,"hypo"
"scaffold882",625874,627120,6720990,6721067,225742,78,1247,15.9871794871795,-1440.40499250081,-7.34698383749588,-0.42282710027339,0.106871118621188,0.529698218894578,0.0231850227183072,"hypo"
"Ca6",49284883,49285999,4733436,4733499,161480,64,1117,17.453125,-1411.17300199588,-7.41204726912568,-0.756210751007649,0.139384861643041,0.89559561265069,0.0345351791134804,"hypo"
"Ca4",27951993,27954246,2679802,2679882,92676,81,2254,27.8271604938272,-1310.04435601264,-8.20583046333099,-0.706493531795412,0.0793868040315022,0.785880335826914,0.0392692959024965,"hypo"
"Ca2",11571926,11573826,1039116,1039183,35874,68,1901,27.9558823529412,-1183.67439639534,-7.18432523286499,-0.539123778587714,0.0202462638981611,0.559370042485875,0.0317171333820198,"hypo"
"Ca2",11988927,11991113,1046852,1046905,36149,54,2187,40.5,-1146.98031712273,-7.51937400963175,-0.606706885551679,0.112583743001557,0.719290628553236,0.0301124564343426,"hypo"
"Ca4",127412,128650,2203762,2203812,75026,51,1239,24.2941176470588,-1146.31128362898,-15.7274568837817,-0.785744133595001,0.15562880890448,0.941372942499481,0.0343082377194507,"hypo"
"Ca2",12579313,12580811,1056834,1056899,36552,66,1499,22.7121212121212,-1129.48236419371,-14.9271483903819,-0.59242153865933,0.015833385002191,0.608254923661521,0.0348351221878902,"hypo"
"scaffold336",410461,411270,6409109,6409174,217948,66,810,12.2727272727273,-1124.08221248216,-7.41174731964196,-0.484325461515883,0.0577934797415109,0.542118941257394,0.0286077676369882,"hypo"
