"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca1",34595547,34598660,542817,542997,20761,181,3114,17.2044198895028,3799.83696071772,26.5495495033725,0.758551741732588,0.935591331910322,0.177039590177734,0.0340067760033186,"hyper"
"scaffold642",99339,100746,5917088,5917181,222987,94,1408,14.9787234042553,-2791.25041932414,-17.7382695928497,-0.746790346950124,0.100756912297718,0.847547259247841,0.0244866279980643,"hypo"
"Ca1",34860514,34863945,548361,548461,20922,101,3432,33.980198019802,2565.96407087927,28.4442475069206,0.838209051124076,0.94354697255916,0.105337921435085,0.0333424062550421,"hyper"
"scaffold336",410353,411270,5746973,5747042,218181,70,918,13.1142857142857,2220.28059288113,38.4482604008364,0.816244249520375,0.898639970840118,0.0823957213197434,0.0243605960667224,"hyper"
"Ca6",32882782,32884852,3948124,3948209,152350,86,2071,24.0813953488372,1537.75190038319,22.8208982786206,0.776239811329399,0.785902035603093,0.00966222427369394,0.0428238718719625,"hyper"
"Ca2",10960986,10962853,917842,917919,35573,78,1868,23.9487179487179,-1518.96412668408,-7.76890337133889,-0.731526222571171,0.178335986206108,0.909862208777279,0.0390234987127876,"hypo"
"Ca1",45500935,45502601,727144,727202,27210,59,1667,28.2542372881356,1464.15037392624,26.5677834003932,0.852368933395515,0.944216062623468,0.0918471292279523,0.0340634725707743,"hyper"
"Ca1",39827824,39829860,634080,634165,23818,86,2037,23.6860465116279,1452.37821444935,20.8200520212536,0.699496064228284,0.782793094913964,0.0832970306856798,0.0403814706665149,"hyper"
"Ca1",48081019,48083406,771861,771919,28756,59,2388,40.4745762711864,1373.65327123794,27.0681651558052,0.749284386000961,0.860509810246263,0.111225424245302,0.0379176410590722,"hyper"
"Ca1",35073077,35074510,552994,553054,21049,61,1434,23.5081967213115,1343.57387601812,23.891940777311,0.86339185467166,0.94685468724322,0.0834628325715601,0.0372410641963134,"hyper"
"Ca1",34754900,34755527,546100,546146,20852,47,628,13.3617021276596,1227.63769236916,28.3750090032409,0.893275108634559,0.908371609017072,0.0150965003825132,0.0344956583467665,"hyper"
"scaffold876",287889,288997,6022466,6022547,225566,82,1109,13.5243902439024,1168.68868057007,21.0738839414612,0.552611033092492,0.879227715783188,0.326616682690696,0.0365902343017488,"hyper"
"Ca1",30440976,30442841,463121,463174,18482,54,1866,34.5555555555556,-1162.73151168896,-11.6170702085808,-0.802344207174803,0.09958200530451,0.901926212479313,0.0375696165140134,"hypo"
"Ca2",8470845,8473724,889340,889406,34327,67,2880,42.9850746268657,1159.94009034782,20.758396829481,0.838591558879643,0.876676571947108,0.0380850130674648,0.0444413418288211,"hyper"
"Ca1",23947421,23948697,338986,339055,14666,70,1277,18.2428571428571,1103.42021757736,22.2548166170545,0.699809754839903,0.875133542487544,0.175323787647641,0.0455535567942687,"hyper"
"Ca7",14526189,14526639,4596808,4596863,177073,56,451,8.05357142857143,-1064.62412876636,-15.6226919469675,-0.968948243547218,0.00687463209332552,0.975822875640543,0.0479443234958044,"hypo"
"scaffold336",171988,172687,5742311,5742360,218071,50,700,14,-1058.86018471008,-8.90770067077557,-0.68516132915669,0.224211806407891,0.909373135564581,0.0329111034686928,"hypo"
"Ca1",28822337,28823679,431425,431468,17595,44,1343,30.5227272727273,1021.50927237227,24.2879126722603,0.920716004973212,0.934827507023056,0.0141115020498434,0.0359800011809913,"hyper"
"Ca4",15863255,15864428,2160834,2160887,85241,54,1174,21.7407407407407,-1019.40954391457,-7.70849133386518,-0.700868557974121,0.0527778642107849,0.753646422184906,0.0370789086727861,"hypo"
"Ca1",40624630,40625694,646556,646611,24320,56,1065,19.0178571428571,1000.68621396151,20.860162554907,0.644470156719403,0.821873829910535,0.177403673191133,0.0365530840382625,"hyper"
"scaffold336",168512,168905,5742223,5742290,218067,68,394,5.79411764705882,-998.854616544588,-12.3190586917392,-0.554305130277284,0.387246535546661,0.941551665823945,0.0393262724804052,"hypo"
"scaffold336",407964,408675,5746908,5746946,218178,39,712,18.2564102564103,995.889381986341,31.0062776132696,0.687327177608832,0.931747067476828,0.244419889867996,0.0251763777507044,"hyper"
"Ca1",35454928,35456695,558528,558591,21280,64,1768,27.625,-988.621890581795,-7.39765883832958,-0.683405289340477,0.228508112857268,0.911913402197745,0.0445219954123204,"hypo"
"Ca8",3844098,3844956,5237706,5237744,200070,39,859,22.025641025641,986.161091593592,26.7976962813278,0.914832972000281,0.935582467072066,0.0207494950717851,0.0352987177179803,"hyper"
"Ca5",34024228,34025706,3235047,3235121,124089,75,1479,19.72,-963.485400733777,-7.55126798900081,-0.634139793726797,0.228371518945502,0.862511312672299,0.0469406161392289,"hypo"
"Ca2",30369458,30370478,1198954,1199012,46843,59,1021,17.3050847457627,-960.085963002881,-8.37507496430185,-0.671802092353614,0.206083583786117,0.877885676139732,0.0421501598933251,"hypo"
"Ca1",28899071,28901493,432524,432590,17639,67,2423,36.1641791044776,958.705323471463,16.8747250467171,0.655152785159965,0.91601637989137,0.260863594731405,0.0436426118698406,"hyper"
"Ca2",4852791,4854351,838667,838735,32135,69,1561,22.6231884057971,-952.466939171667,-7.46095363876504,-0.641865990838811,0.215407048697251,0.857273039536061,0.0541546153034558,"hypo"
"Ca1",27643362,27644041,408654,408707,16905,54,680,12.5925925925926,-938.52994357211,-7.90663422095617,-0.567884862556191,0.234705837153635,0.802590699709826,0.0333424062550421,"hypo"
"Ca3",11048429,11049694,1472313,1472365,57115,53,1266,23.8867924528302,931.851839634623,21.9948870171771,0.677109270395032,0.915401570459725,0.238292300064693,0.0359302089517935,"hyper"
"Ca1",45383615,45384755,724833,724882,27142,50,1141,22.82,929.083432428287,19.9846820028933,0.671343901520729,0.889306617372251,0.217962715851521,0.0343934916949685,"hyper"
"scaffold40",966222,967471,5797222,5797274,219631,53,1250,23.5849056603774,922.986606448768,18.4739902996615,0.461666528515981,0.961797659423648,0.500131130907667,0.0263662452063707,"hyper"
"Ca1",16807169,16808209,252491,252547,11182,57,1041,18.2631578947368,914.787337554157,18.7066412727006,0.686158478518203,0.927152242621122,0.240993764102919,0.0427708199547828,"hyper"
"Ca4",33872482,33873089,2456410,2456459,96424,50,608,12.16,-904.352707484614,-9.63023088773829,-0.704797803378805,0.0907179111774204,0.795515714556226,0.0384206510525478,"hypo"
"Ca1",25261372,25261665,362803,362838,15467,36,294,8.16666666666667,885.955918705248,24.7042644784754,0.858064802205593,0.910860327721907,0.0527955255163137,0.0355230421979757,"hyper"
"Ca5",12446319,12447720,2905045,2905098,112258,54,1402,25.962962962963,884.831752636558,18.8307083348391,0.649136840405639,0.831258428402341,0.182121587996703,0.0428689875822058,"hyper"
"scaffold598",77367,78491,5890184,5890225,222421,42,1125,26.7857142857143,878.700474619125,30.3121041340675,0.534479412667877,0.92475989703421,0.390280484366334,0.0255341497763551,"hyper"
"Ca3",25182071,25182760,1683567,1683603,65765,37,690,18.6486486486486,876.553911680851,25.4401012698061,0.798427732942555,0.804998498684377,0.00657076574182196,0.0348023087411116,"hyper"
"Ca2",8366497,8367410,887800,887856,34272,57,914,16.0350877192982,870.893594076075,18.0099882358794,0.577052281955535,0.612618500487317,0.0355662185317818,0.0398416831732004,"hyper"
"scaffold1281",396898,397894,5505616,5505664,210592,49,997,20.3469387755102,-843.23905131153,-7.93052707268221,-0.543617916332182,0.114315524501878,0.65793344083406,0.0309465135906449,"hypo"
"Ca8",13205054,13206193,5363551,5363591,205434,41,1140,27.8048780487805,842.346439137109,21.8323054935956,0.851963114283175,0.917985375874429,0.0660222615912543,0.0404343409587745,"hyper"
"Ca8",12863114,12863847,5355975,5356015,205213,41,734,17.9024390243902,-823.878346406638,-11.6794442940831,-0.736912470386709,0.0280478742141537,0.764960344600863,0.0361106438613008,"hypo"
"Ca6",44121049,44122089,4145840,4145896,158617,57,1041,18.2631578947368,809.12515953747,17.6469884112777,0.578841799118062,0.930179083144006,0.351337284025944,0.0374957782633506,"hyper"
"Ca1",43433113,43434811,688585,688621,26078,37,1699,45.9189189189189,806.587880018404,23.7995947905444,0.771563398115925,0.829808775940582,0.0582453778246571,0.0370893230030903,"hyper"
"Ca1",25709662,25711002,372378,372415,15729,38,1341,35.2894736842105,782.328406132354,24.1839156962203,0.669068892589991,0.837673630774369,0.168604738184378,0.0353500724992898,"hyper"
"scaffold314",255175,255909,5730378,5730435,217661,58,735,12.6724137931034,781.951771770139,15.4135475877067,0.789692306693779,0.905553037636243,0.115860730942464,0.0435490005257696,"hyper"
"Ca6",19198290,19199319,3760058,3760104,144879,47,1030,21.9148936170213,773.127263358804,18.050452367973,0.688494316603937,0.81213517004648,0.123640853442543,0.0409083799257674,"hyper"
"Ca1",24481368,24482503,349121,349160,14992,40,1136,28.4,762.985478772217,25.1219588691965,0.723870755412278,0.921572385609587,0.197701630197309,0.0358260965043881,"hyper"
"Ca8",6346359,6347494,5278552,5278605,201772,54,1136,21.037037037037,759.540629076811,15.1653798908468,0.55422809770468,0.874615640637804,0.320387542933124,0.0404278976436195,"hyper"
"Ca8",13342917,13343852,5365904,5365969,205528,66,936,14.1818181818182,756.83189506817,15.3833349217794,0.808284215760965,0.816718029866619,0.00843381410565362,0.0755004657747167,"hyper"
"Ca7",27322385,27324057,4812854,4812911,184674,58,1673,28.8448275862069,752.382162576269,15.6242336485087,0.547003880868958,0.884964946909493,0.337961066040535,0.0416226018942335,"hyper"
"Ca1",41035747,41036986,655211,655254,24561,44,1240,28.1818181818182,744.452833378965,22.1398587360101,0.661628198806081,0.806941990643398,0.145313791837317,0.0393157125857112,"hyper"
"Ca1",38682623,38683191,615781,615814,23148,34,569,16.7352941176471,734.568173561148,23.5954480466898,0.838103267978379,0.862331567194455,0.0242282992160761,0.0376979790295589,"hyper"
"Ca7",34838938,34840452,4920909,4920949,189126,41,1515,36.9512195121951,730.059759033405,20.519844085377,0.703973485075955,0.786144277217991,0.082170792142036,0.0413656602672433,"hyper"
"Ca4",22960026,22962152,2276131,2276200,89684,70,2127,30.3857142857143,725.223117023694,11.3412599509445,0.375769897367435,0.917182225949466,0.541412328582031,0.0352592348596733,"hyper"
"Ca1",42674226,42674852,679214,679251,25626,38,627,16.5,724.467688367352,21.0649915916042,0.894279110274605,0.916319543034624,0.0220404327600192,0.0458229247734996,"hyper"
"Ca1",42925506,42926876,683134,683173,25768,40,1371,34.275,724.158080914889,22.8344155558424,0.890557239896661,0.917325803187575,0.0267685632909137,0.05125908335952,"hyper"
"scaffold1060",107721,108891,5428896,5428945,208194,50,1171,23.42,722.455112698971,17.6235483954705,0.498538684609694,0.759043592340383,0.260504907730689,0.0332944989247879,"hyper"
"Ca3",6932496,6933548,1396699,1396751,54770,53,1053,19.8679245283019,-719.935439818661,-7.32220818848468,-0.48743978179665,0.123777546067157,0.611217327863807,0.0372431638832426,"hypo"
"Ca1",36652260,36653181,584098,584143,21940,46,922,20.0434782608696,713.192722826994,20.9022811443847,0.787400307134995,0.866361280978778,0.0789609738437829,0.0505288071805676,"hyper"
"Ca8",3019362,3020654,5222906,5222973,199501,68,1293,19.0147058823529,-703.722640900173,-7.43840841465216,-0.412727970657304,0.305326944990778,0.718054915648081,0.0359624911304717,"hypo"
"Ca1",39867202,39867746,634922,634959,23839,38,545,14.3421052631579,-697.627477576443,-14.3733249207966,-0.602099699277743,0.327163834062249,0.929263533339991,0.0350880856135421,"hypo"
"Ca1",31101553,31103088,476888,476931,18864,44,1536,34.9090909090909,697.414458133957,18.960959667245,0.712625243502528,0.939829649881064,0.227204406378537,0.0450416597484652,"hyper"
"Ca3",28705897,28706368,1735758,1735795,68007,38,472,12.4210526315789,-690.519429354616,-10.4669341239542,-0.778822395014717,0.156672917427538,0.935495312442254,0.0443717425845498,"hypo"
"Ca7",32042377,32044524,4881565,4881622,187347,58,2148,37.0344827586207,688.01600430723,14.6924815988122,0.653154581530196,0.848231383015922,0.195076801485726,0.0491242638784277,"hyper"
"Ca1",28532961,28533930,425615,425651,17441,37,970,26.2162162162162,679.051801615306,26.5602499554507,0.614004934364606,0.911115268645699,0.297110334281094,0.0344250897668118,"hyper"
"Ca2",8377444,8378153,888012,888047,34280,36,710,19.7222222222222,677.089747191887,19.3812603375688,0.802443863834002,0.813278123931584,0.0108342600975829,0.0428680390384655,"hyper"
"scaffold128",153970,154410,5486344,5486409,209993,66,441,6.68181818181818,-673.548668018569,-8.35829796533593,-0.309789400379291,0.348020915075899,0.65781031545519,0.0331142868875441,"hypo"
"Ca5",28367281,28367552,3147698,3147731,120663,34,272,8,673.017846831149,20.3077723638636,0.930461685256161,0.964176073179285,0.033714387923124,0.0462345013023912,"hyper"
"Ca8",1376499,1377353,5193333,5193362,198433,30,855,28.5,-664.436107625649,-7.73948949757336,-0.810327500839177,0.00913030565232434,0.819457806491501,0.037235455865695,"hypo"
"Ca7",2471946,2473349,4412521,4412564,169372,44,1404,31.9090909090909,653.781240336606,16.5850972608744,0.549449133711302,0.849618457713126,0.300169324001824,0.0385194931802541,"hyper"
"Ca6",55734118,55734749,4315460,4315493,165539,34,632,18.5882352941176,651.036592499714,21.7211097131451,0.662632662578952,0.921264725671812,0.25863206309286,0.0336049222734796,"hyper"
"Ca8",6902463,6903017,5287128,5287160,202145,33,555,16.8181818181818,649.561786024846,20.8080293937011,0.878588117909063,0.936357986682979,0.0577698687739159,0.0459725173535884,"hyper"
"Ca6",39033156,39034545,4063073,4063108,155876,36,1390,38.6111111111111,641.795137208505,20.0455691540765,0.611927186493435,0.942200165466111,0.330272978972676,0.0325267670567751,"hyper"
"scaffold198",150667,151927,5595616,5595645,214024,30,1261,42.0333333333333,637.48197563181,22.9443959099859,0.831258250808079,0.939246379851833,0.107988129043754,0.0401088757069437,"hyper"
"scaffold674",487202,488329,5957575,5957625,223930,51,1128,22.1176470588235,633.448486869493,14.1169196781497,0.387130707984107,0.883258947442849,0.496128239458742,0.0284160921274084,"hyper"
