"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"scaffold642",99339,100746,6027237,6027330,223360,94,1408,14.9787234042553,-2857.05009449262,-17.5180951647786,-0.756330073034589,0.100756912297718,0.857086985332307,0.0261462643286052,"hypo"
"Ca4",17399863,17402163,2208212,2208357,86092,146,2301,15.7602739726027,2809.76195580409,25.3166095574391,0.621098791944633,0.943955685310168,0.322856893365534,0.0322745701567257,"hyper"
"scaffold882",625874,627248,6154410,6154489,226450,80,1375,17.1875,2635.81063914427,39.9666954896027,0.749663551323408,0.848268608773233,0.0986050574498251,0.0227411607149658,"hyper"
"scaffold882",596883,599068,6153759,6153850,226434,92,2186,23.7608695652174,2628.78278073081,34.8814909358442,0.643647821465558,0.80097431345068,0.157326491985122,0.0225258625432602,"hyper"
"Ca5",6379159,6380808,2835273,2835391,108551,119,1650,13.8655462184874,2434.6638638663,25.7226131077004,0.774013143892931,0.925120897831654,0.151107753938723,0.0388091967262552,"hyper"
"Ca4",22959296,22962152,2299059,2299142,89541,84,2857,34.0119047619048,2163.13758953987,28.843817971865,0.839904032291519,0.913836420133801,0.073932387842282,0.0326185310880116,"hyper"
"Ca6",51029492,51030441,4332577,4332648,162999,72,950,13.1944444444444,2080.84857550313,29.6720381706498,0.897870085895199,0.923390375750049,0.0255202898548493,0.031104719264814,"hyper"
"Ca4",4822807,4824226,2012107,2012187,77957,81,1420,17.5308641975309,1940.85355971436,27.8723953828291,0.783812473245113,0.854674020842253,0.0708615475971402,0.0328665994962872,"hyper"
"Ca4",27951781,27953578,2385957,2386036,92603,80,1798,22.475,1881.01970388999,28.9019754033302,0.777432170702794,0.89086689836127,0.113434727658475,0.0330647330626239,"hyper"
"Ca6",16991769,16992584,3773148,3773250,143457,103,816,7.92233009708738,1879.4157944507,25.3054202455571,0.830948946176857,0.865338892597084,0.0343899464202268,0.0491551778521125,"hyper"
"scaffold336",410461,411270,5851088,5851153,218535,66,810,12.2727272727273,1858.11538028945,37.4820984451555,0.829963675656875,0.899337662935241,0.0693739872783662,0.0301339582628165,"hyper"
"Ca4",13797677,13798578,2150057,2150128,83785,72,902,12.5277777777778,-1842.19299141985,-9.16705665612745,-0.90372202677915,0.0035459697347975,0.907267996513948,0.0354853733038361,"hypo"
"Ca4",22316008,22317559,2288113,2288178,89160,66,1552,23.5151515151515,1711.24895133206,29.3097084331304,0.852216283298897,0.864864585333225,0.0126483020343278,0.0328871951619336,"hyper"
"Ca2",10961100,10962853,927956,928031,35573,76,1754,23.0789473684211,-1630.96617461115,-10.9541374219125,-0.766619089242917,0.166642339654539,0.933261428897456,0.035952199227901,"hypo"
"scaffold314",254854,255909,5834393,5834465,218014,73,1056,14.4657534246575,1627.96642010713,26.4803781762862,0.764067865114675,0.906126265165839,0.142058400051163,0.0345626289122197,"hyper"
"Ca4",19776219,19777763,2248853,2248931,87529,79,1545,19.5569620253165,1568.2202006347,23.9033832337479,0.740588034392232,0.897487288278289,0.156899253886058,0.0373726095720166,"hyper"
"scaffold553",735685,737416,5991813,5991878,222623,66,1732,26.2424242424242,1520.85394143198,27.4405833360946,0.638346754845693,0.94200193446026,0.303655179614567,0.0276308707714984,"hyper"
"Ca2",15617678,15618546,980201,980263,38025,63,869,13.7936507936508,-1484.35157182548,-18.7336637913593,-0.839156674011311,0.0337910550939445,0.872947729105256,0.0357093330572269,"hypo"
"scaffold314",159337,161185,5832738,5832832,217955,95,1849,19.4631578947368,1404.20068138998,21.2575316950902,0.524660780051954,0.8605431277748,0.335882347722846,0.035348813076139,"hyper"
"scaffold93",617629,618979,6194080,6194125,227563,46,1351,29.3695652173913,1381.75315121256,40.5687425385185,0.60759943545165,0.92939523993279,0.32179580448114,0.0202275352296105,"hyper"
"Ca4",17587307,17588796,2211872,2211937,86213,66,1490,22.5757575757576,1380.56868282016,25.3679775866711,0.87603424009615,0.917740327654974,0.0417060875588235,0.0425142156173827,"hyper"
"Ca5",22691829,22693089,3085596,3085672,116804,77,1261,16.3766233766234,-1320.12871538504,-9.8201828408696,-0.671757247939004,0.00468611876664983,0.676443366705653,0.0382514185929242,"hypo"
"Ca4",28089583,28091759,2388286,2388359,92696,74,2177,29.4189189189189,1263.42046003996,22.2857175154759,0.775588432039215,0.845351236392857,0.0697628043536426,0.0454821852409161,"hyper"
"Ca6",2961810,2962824,3551358,3551411,134717,54,1015,18.7962962962963,1250.12237239312,27.1612614155456,0.80447527557994,0.85775085180609,0.0532755762261501,0.0352239454206281,"hyper"
"Ca4",15863277,15864428,2183627,2183680,85097,54,1152,21.3333333333333,-1200.72366874381,-9.46957507378901,-0.780090996485735,0.0527538911875654,0.8328448876733,0.0349039675946588,"hypo"
"Ca4",32582141,32583881,2456029,2456081,95497,53,1741,32.8490566037736,1187.78695900323,24.5300468828754,0.811869815806269,0.897192871502353,0.0853230556960831,0.0363056381578414,"hyper"
"Ca6",48018129,48018665,4288068,4288117,161212,50,537,10.74,1184.24462026121,25.058424176982,0.894408052401309,0.897735555836872,0.00332750343556314,0.0378060405301339,"hyper"
