"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca1",25676297,25679307,374989,375138,15468,150,3011,20.0733333333333,4686.44092881287,36.0811057265184,0.892349577230456,0.925855060174706,0.0335054829442501,0.0286287987461542,"hyper"
"Ca1",29212646,29214682,442285,442397,17521,113,2037,18.0265486725664,3657.78978219201,38.5841011282781,0.911236426093942,0.942173716502182,0.0309372904082399,0.0281234328473558,"hyper"
"Ca1",34860690,34863718,548201,548294,20571,94,3029,32.2234042553191,3349.21394687942,37.9012506431642,0.890014165220901,0.938586965579601,0.0485728003586996,0.0251844356062815,"hyper"
"Ca6",34665902,34669483,4094728,4094809,152365,82,3582,43.6829268292683,2590.43699293696,37.3231246336137,0.869694072708998,0.897564905861431,0.027870833152433,0.0291622563114345,"hyper"
"Ca4",47972268,47975678,2739709,2739795,103896,87,3411,39.2068965517241,2322.65176067835,31.8978675043686,0.869972674548278,0.901869145439714,0.0318964708914359,0.0348749115558474,"hyper"
"Ca2",8470845,8473724,900197,900270,33963,74,2880,38.9189189189189,2279.88723078057,34.032708791621,0.867728097249381,0.88711344347644,0.0193853462270597,0.0273214520820181,"hyper"
"Ca2",20157925,20160397,1073867,1073947,40254,81,2473,30.5308641975309,-2273.9773076496,-15.9116547057644,-0.870032080980306,0.0738311355403277,0.943863216520633,0.0307036202395388,"hypo"
"Ca2",10960869,10962853,931784,931864,35213,81,1985,24.5061728395062,-2272.77646689948,-13.0397972615724,-0.693486338764237,0.216937762287769,0.910424101052006,0.025129727947028,"hypo"
"Ca4",22959500,22962152,2348762,2348840,88976,79,2653,33.5822784810127,2039.87487725369,31.2406065886799,0.879443132564546,0.939763192720101,0.0603200601555549,0.0332280115830598,"hyper"
"Ca7",25604038,25606090,4927099,4927184,182560,86,2053,23.8720930232558,2023.55793485959,29.6954742148981,0.806173946849446,0.944403687191342,0.138229740341896,0.0341564370185686,"hyper"
"Ca2",11247477,11249451,936943,937005,35382,63,1975,31.3492063492063,1923.59391021011,32.5160535506495,0.832230973742579,0.873502596389371,0.0412716226467921,0.0281874093292902,"hyper"
"Ca1",15610278,15613249,237896,237982,10248,87,2972,34.1609195402299,-1881.41752476054,-13.6588992388073,-0.753390451902574,0.183834532351572,0.937224984254146,0.0323171374247773,"hypo"
"Ca6",29852033,29854220,4016934,4017008,149451,75,2188,29.1733333333333,-1815.38246394833,-16.5978029878107,-0.797945558479016,0.0711823153625002,0.869127873841517,0.0319048579243445,"hypo"
"scaffold314",158777,160733,5884962,5885047,215898,86,1957,22.7558139534884,1811.85273897328,28.5789844355153,0.819854181535184,0.928473147141766,0.108618965606583,0.0370984322330765,"hyper"
"Ca1",17480855,17483825,264654,264723,11441,70,2971,42.4428571428571,1787.11520431343,32.2878141552721,0.823352582559811,0.91173203525645,0.0883794526966393,0.0339774349276273,"hyper"
"Ca2",11988927,11990925,946457,946507,35865,51,1999,39.1960784313725,1766.61805766496,38.5305753744533,0.82602699556229,0.918583485760405,0.092556490198115,0.0256657436215786,"hyper"
"Ca1",30440976,30442841,467215,467267,18178,53,1866,35.2075471698113,-1661.27966949638,-24.2427063814471,-0.876772078526888,0.0591410131338211,0.935913091660709,0.028034467534813,"hypo"
"Ca2",29145337,29147865,1222421,1222490,45677,70,2529,36.1285714285714,1634.38225968775,25.9056960734991,0.755649575875698,0.83018052260079,0.0745309467250924,0.032818096243265,"hyper"
"Ca2",11571606,11573826,941141,941207,35578,67,2221,33.1492537313433,1542.14684492357,25.3180660184794,0.751678985446132,0.77898803405176,0.0273090486056282,0.0336227502420852,"hyper"
"Ca1",48081020,48083407,771443,771501,28370,59,2388,40.4745762711864,1437.25680476851,28.2790961958612,0.81170755808868,0.870903805768977,0.0591962476802971,0.0353835250498386,"hyper"
"Ca2",33299741,33301589,1283477,1283528,48351,52,1849,35.5576923076923,1097.79610534668,23.5235912753937,0.694233142792769,0.920883517912619,0.226650375119849,0.0336431929626819,"hyper"
"Ca2",21351487,21353321,1099581,1099623,40894,43,1835,42.6744186046512,1053.88030741806,26.7852636983,0.891261606005661,0.923428697004208,0.0321670909985479,0.035509730926603,"hyper"
"Ca1",4428361,4430572,70523,70579,2947,57,2212,38.8070175438597,-997.42051932793,-13.7845190594664,-0.597536672963248,0.286799835198048,0.884336508161296,0.0314998043258049,"hypo"
"Ca6",52600158,52602177,4403276,4403317,162741,42,2020,48.0952380952381,-909.245576346798,-13.8294511798481,-0.804170402388017,0.0814308978020851,0.885601300190102,0.0340010398579348,"hypo"
