"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"Ca1",25676034,25679354,373325,373480,15459,156,3321,21.2884615384615,4354.31356286003,34.81682807097,0.842755128932443,0.926772879630154,0.0840177506977105,0.029962739746708,"hyper"
"Ca1",34860690,34863945,545899,545994,20557,96,3256,33.9166666666667,3052.8484210526,35.967665959397,0.844530397547999,0.93898051296273,0.0944501154147304,0.026921876615156,"hyper"
"Ca1",15610246,15613459,236907,236998,10229,92,3214,34.9347826086956,-2128.17348532215,-12.2940783649001,-0.748088766744065,0.18609181824005,0.934180584984115,0.0311866885281442,"hypo"
"scaffold128",581010,581637,5576388,5576463,208567,76,628,8.26315789473684,1974.70064815536,29.4794524554606,0.805148442249562,0.939644714121106,0.134496271871545,0.0323439326184101,"hyper"
"Ca1",39827824,39829387,631200,631280,23446,81,1564,19.3086419753086,1893.30851891894,27.3988474707758,0.717827852815363,0.76362634017113,0.045798487355767,0.0308720458604695,"hyper"
"Ca2",8470845,8473875,890836,890913,33966,78,3031,38.8589743589744,1809.46676684546,26.8262471742956,0.820612951762317,0.867780253040621,0.0471673012783037,0.0324580041468132,"hyper"
"Ca7",40500591,40503210,5091012,5091099,191314,88,2620,29.7727272727273,1805.41430634641,28.5151757456463,0.666876445017435,0.824996199361535,0.1581197543441,0.0351256449173011,"hyper"
"Ca7",7752040,7753401,4572781,4572848,171612,68,1362,20.0294117647059,1756.75139103242,29.6886311484328,0.826557332189026,0.884969370885426,0.0584120386963997,0.0375261906096886,"hyper"
"Ca1",35454639,35456415,556366,556439,20908,74,1777,24.0135135135135,-1733.15322099293,-8.9167809583424,-0.596233553583922,0.321828358067359,0.918061911651281,0.0271663816958926,"hypo"
"Ca7",25603692,25606089,4859568,4859658,182438,91,2398,26.3516483516484,1717.59207636072,21.245735155465,0.85770266424157,0.94249873674582,0.08479607250425,0.0444006720722409,"hyper"
"Ca1",30440733,30442841,465202,465255,18171,54,2109,39.0555555555556,-1689.46782665369,-8.71646922159469,-0.857224648948697,0.0717425262788038,0.928967175227501,0.0277740299479949,"hypo"
"Ca1",23947368,23948905,340999,341080,14432,82,1538,18.7560975609756,1665.14400283542,27.1570042065917,0.647254344934784,0.827731225954344,0.18047688101956,0.0312331919271096,"hyper"
"Ca1",45500935,45502601,725281,725341,26854,61,1667,27.327868852459,1616.71850953089,33.0422283832957,0.721896800948441,0.793799508711899,0.0719027077634584,0.026657588838301,"hyper"
"scaffold2",412115,413630,5694210,5694265,212749,56,1516,27.0714285714286,-1572.30323212743,-11.9736064271766,-0.583067737361807,0.349697017524257,0.932764754886063,0.0203119363908752,"hypo"
"scaffold26",317021,318033,5739876,5739950,213936,75,1013,13.5066666666667,-1552.48424872374,-10.9974883955718,-0.675300489030088,0.272861837011526,0.948162326041615,0.0320071505233151,"hypo"
"Ca6",32882781,32884843,3999235,3999318,151206,84,2063,24.5595238095238,1550.86719323895,25.5044923012692,0.773059686570279,0.779732028790431,0.00667234222015196,0.0419261990397214,"hyper"
"Ca1",32792024,32793840,508338,508398,19402,61,1817,29.7868852459016,-1419.50359993941,-9.78122399667889,-0.65037151224424,0.278890540942366,0.929262053186606,0.0268356582424734,"hypo"
"Ca3",3763096,3764546,1386122,1386172,52639,51,1451,28.4509803921569,1336.66114833278,29.8581321276159,0.74313152785609,0.800459259387413,0.0573277315313225,0.0262107254870196,"hyper"
"Ca7",22351805,22353283,4795612,4795702,180607,91,1479,16.2527472527473,1301.93335138977,19.0171494391459,0.495513244420788,0.94630004530374,0.450786800882952,0.0336893781299666,"hyper"
