"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"scaffold134",157051,158786,6101276,6101377,210973,102,1736,17.0196078431373,-2483.84548403098,-8.69393713120796,-0.622166633662854,0.104605171476658,0.726771805139511,0.0294979894864593,"hypo"
"Ca6",34665756,34669483,4403991,4404079,153204,89,3728,41.8876404494382,-2321.62682425682,-10.8010404674487,-0.867994666401023,0.0486226188201578,0.916617285221181,0.0342711500551424,"hypo"
"scaffold451",153314,155284,6419583,6419646,220096,64,1971,30.796875,-1664.13903188766,-12.2052940747769,-0.73472926040531,0.125791818592374,0.860521078997684,0.0313600360640793,"hypo"
"Ca6",58749260,58751195,4802861,4802935,167146,75,1936,25.8133333333333,-1535.74469290057,-10.6920106766123,-0.64452157342332,0.0258645557829418,0.670386129206262,0.0305463905694796,"hypo"
"scaffold682",419160,421047,6575054,6575131,223957,78,1888,24.2051282051282,-1516.5436508695,-9.05712709720873,-0.463602266800357,0.432630219276731,0.896232486077088,0.0245395428370866,"hypo"
"Ca6",57940691,57942673,4791311,4791380,166648,70,1983,28.3285714285714,-1190.34428817354,-8.56181392789979,-0.638746485152009,0.158058312109393,0.796804797261402,0.0335301444402402,"hypo"
"Ca4",27952157,27954246,2614710,2614783,92648,74,2090,28.2432432432432,-1093.32062489096,-8.70656311805299,-0.631530338616734,0.0872921981120162,0.718822536728751,0.0397061517476456,"hypo"
"scaffold451",68938,70997,6418212,6418266,220040,55,2060,37.4545454545455,-1074.54603621816,-8.91569698948034,-0.601678116542816,0.140498598272477,0.742176714815293,0.0312370746187009,"hypo"
"Ca4",22959507,22962152,2522819,2522895,89635,77,2646,34.3636363636364,-957.456582335005,-8.59868431361179,-0.500554262235937,0.0533006921298216,0.553854954365759,0.0379735959777404,"hypo"
"Ca3",22217760,22219611,1798363,1798434,63847,72,1852,25.7222222222222,-940.821913726158,-8.65893906212081,-0.743354583117061,0.0685651460015168,0.811919729118578,0.0568540910196879,"hypo"
"Ca2",11988887,11990925,1038544,1038595,36183,52,2039,39.2115384615385,-918.173023076621,-8.78020438072159,-0.714847364802277,0.136724576361194,0.85157194116347,0.0428194469547021,"hypo"
"Ca6",15824191,15825840,4114329,4114359,142522,31,1650,53.2258064516129,-890.008214871608,-15.7468448986949,-0.815475113597021,0.0104675856995321,0.825942699296553,0.0300127825955538,"hypo"
"Ca2",21351181,21353321,1188439,1188486,41298,48,2141,44.6041666666667,-858.488483353479,-9.02797127227512,-0.776292420689106,0.104885041059783,0.881177461748889,0.0421811853600194,"hypo"
"Ca4",32582141,32583881,2686204,2686256,95523,53,1741,32.8490566037736,-832.974692874236,-10.5849609148653,-0.685112864888246,0.0953654031088294,0.780478267997075,0.0446987939820083,"hypo"
"Ca6",29419583,29421314,4316820,4316877,150063,58,1732,29.8620689655172,-823.287957004229,-8.60293879267669,-0.765458021617083,0.156610876675294,0.922068898292377,0.0595054981902473,"hypo"
"Ca6",58436629,58438274,4797809,4797856,166942,48,1646,34.2916666666667,-808.090028042809,-8.51264649384428,-0.649542926582725,0.0430449560001933,0.692587882582919,0.0382256057476384,"hypo"
"Ca3",19825641,19827671,1758087,1758146,62319,60,2031,33.85,-793.619103737857,-9.05814995220499,-0.365015837536989,0.393573867797333,0.758589705334322,0.0319032281918809,"hypo"
"Ca2",33299741,33301589,1364918,1364968,48632,51,1849,36.2549019607843,-769.083206523475,-10.4483892112129,-0.683212207234155,0.225437502090433,0.908649709324589,0.0381758343432787,"hypo"
"Ca2",11571734,11573826,1031959,1032035,35900,77,2093,27.1818181818182,-724.696929968438,-8.70801186306363,-0.716186569612608,0.0314453949501361,0.747631964562744,0.0751219373154233,"hypo"
"Ca4",28089891,28091542,2617088,2617142,92741,55,1652,30.0363636363636,-698.453721472125,-8.92514501494593,-0.629309288452403,0.0258310273452279,0.655140315797631,0.0435922902642956,"hypo"
"Ca2",11247477,11249451,1027720,1027781,35686,62,1975,31.8548387096774,-685.682036518088,-8.6988982889407,-0.791354685031321,0.0401366895951976,0.831491374626518,0.0731742852501032,"hypo"
"Ca7",4910506,4912324,4905826,4905864,170787,39,1819,46.6410256410256,-659.741383658899,-11.4261490478349,-0.7229452064542,0.100730972428831,0.823676178883031,0.0468958486326976,"hypo"
"Ca6",33848411,33850097,4387935,4387961,152718,27,1687,62.4814814814815,-596.936723743864,-9.15112179672285,-0.677835079512521,0.246860986782835,0.924696066295356,0.03084251981623,"hypo"
"Ca6",58113313,58114943,4793450,4793505,166745,56,1631,29.125,576.336061928555,12.5162953476138,0.369980143161947,0.433928216298055,0.063948073136108,0.0300451279179841,"hyper"
"Ca2",9345828,9347858,997317,997354,34579,38,2031,53.4473684210526,-519.981860201993,-8.97526003337973,-0.691153513392986,0.00662387896644722,0.697777392359434,0.0506349940053994,"hypo"
