"chr","start","end","idxStart","idxEnd","cluster","n","width","invdensity","areaStat","maxStat","meanDiff","group1.mean","group2.mean","tstat.sd","direction"
"scaffold314",158777,161185,6389695,6389804,217385,110,2409,21.9,-1941.68125434058,-12.0056992216381,-0.709679804085558,0.155844578973577,0.865524383059135,0.038960322970431,"hypo"
"Ca1",29212066,29214537,488911,489019,17653,109,2472,22.6788990825688,-1519.54598906563,-7.25181848638667,-0.837783799981564,0.0144217762066465,0.852205576188211,0.0607703280591816,"hypo"
"Ca4",27951993,27954246,2679802,2679882,92676,81,2254,27.8271604938272,-1310.04435601264,-8.20583046333099,-0.706493531795412,0.0793868040315022,0.785880335826914,0.0392692959024965,"hypo"
"Ca2",11571926,11573826,1039116,1039183,35874,68,1901,27.9558823529412,-1183.67439639534,-7.18432523286499,-0.539123778587714,0.0202462638981611,0.559370042485875,0.0317171333820198,"hypo"
"Ca2",11988927,11991113,1046852,1046905,36149,54,2187,40.5,-1146.98031712273,-7.51937400963175,-0.606706885551679,0.112583743001557,0.719290628553236,0.0301124564343426,"hypo"
"Ca4",1390388,1391975,2223395,2223450,75828,56,1588,28.3571428571429,-1037.21738566681,-12.1017746608622,-0.705832434976531,0.102844584066041,0.808677019042571,0.0364065640178823,"hypo"
"Ca2",11247477,11249451,1033899,1033961,35666,63,1975,31.3492063492063,-943.095846499441,-7.73497148306681,-0.451099817435217,0.0412716226467921,0.49237144008201,0.0290980159862403,"hypo"
"scaffold451",153358,155091,6490278,6490338,220194,61,1734,28.4262295081967,-924.962227778649,-8.93112853064781,-0.495200173230112,0.0960436016856296,0.591243774915742,0.032722417528636,"hypo"
"Ca6",34665776,34669483,4473881,4473967,153267,87,3708,42.6206896551724,-885.473439271446,-7.53371109566827,-0.776687092800981,0.0378327494658394,0.81451984226682,0.0791249010580337,"hypo"
"Ca2",10628516,10630233,1020820,1020871,35295,52,1718,33.0384615384615,-881.850633327027,-7.67866371748829,-0.595251967755151,0.289362642262343,0.884614610017494,0.0340631407969485,"hypo"
"Ca2",29145657,29147865,1354076,1354143,45909,68,2209,32.4852941176471,-822.406833331309,-7.77843524863135,-0.43034968882867,0.061032493737304,0.491382182565974,0.0366822189742837,"hypo"
"Ca4",22959500,22962152,2587635,2587713,89661,79,2653,33.5822784810127,-818.378408602924,-8.72705861414691,-0.581726783894978,0.0603200601555549,0.642046844050533,0.0509683145567245,"hypo"
"Ca2",10960986,10962853,1028660,1028737,35496,78,1868,23.9487179487179,813.989307823995,12.3966611181383,0.274705554991595,0.910914415742199,0.636208860750604,0.0269638163312552,"hyper"
"Ca4",7348414,7350173,2317491,2317583,79643,93,1760,18.9247311827957,804.923064916231,11.0437471859127,0.352701367641736,0.835392428619763,0.482691060978027,0.0325076604774943,"hyper"
"Ca2",21060477,21062020,1207010,1207053,41031,44,1544,35.0909090909091,-745.698742003422,-14.8498617102941,-0.515858805644599,0.028698318675211,0.54455712431981,0.030225389328902,"hypo"
"Ca6",15824192,15825840,4177055,4177083,142597,29,1649,56.8620689655172,-742.177275298142,-13.6610684475303,-0.824437510586179,0.013065023367954,0.837502533954133,0.0313698110384994,"hypo"
"Ca4",8357129,8359414,2333764,2333820,80264,57,2286,40.1052631578947,720.239244681663,18.6049133646714,0.411429212910396,0.638905892808695,0.227476679898299,0.0323711908886579,"hyper"
"Ca7",4910506,4912397,4991792,4991837,170836,46,1892,41.1304347826087,-706.604684705001,-10.0788788329555,-0.748825244600269,0.106097585262455,0.854922829862724,0.0465832828929308,"hypo"
"Ca2",22903536,22905314,1245468,1245527,42090,60,1779,29.65,-654.857761407127,-7.16348037093167,-0.404115781011398,0.148570906454883,0.552686687466281,0.0369034664398115,"hypo"
"Ca2",13596804,13598458,1075838,1075901,37214,64,1655,25.859375,-632.417643436963,-7.31695373440164,-0.297548840854838,0.0737037715886112,0.371252612443449,0.0326811875582592,"hypo"
"Ca4",32582141,32583881,2751607,2751659,95561,53,1741,32.8490566037736,-591.020107553493,-9.78024494772399,-0.494571139967665,0.0953654031088294,0.589936543076494,0.0439161822818052,"hypo"
"Ca4",7156806,7158455,2314472,2314517,79525,46,1650,35.8695652173913,590.902682058433,15.9813144487897,0.455101384323914,0.495624585929368,0.0405232016054542,0.0327765325529243,"hyper"
"scaffold682",419160,420717,6651096,6651155,224030,60,1558,25.9666666666667,-579.883932720831,-8.23450200764927,-0.49309228196159,0.355818611094087,0.848910893055677,0.0539211387588059,"hypo"
"Ca1",31457538,31459088,535062,535103,18906,42,1551,36.9285714285714,-566.935084837903,-7.46878623480171,-0.521116196513796,0.382647952718265,0.903764149232061,0.039895283837284,"hypo"
"Ca2",9345828,9347858,999547,999597,34565,51,2031,39.8235294117647,-509.695594419394,-7.79383673824749,-0.449666464780976,0.0067676721415295,0.456434136922506,0.0395634389525637,"hypo"
"Ca2",13598842,13600650,1075902,1075943,37215,42,1809,43.0714285714286,-479.683489981742,-8.94304609960128,-0.380187499406762,0.0458178215773256,0.426005320984087,0.0358194950932445,"hypo"
"Ca4",6192010,6193613,2298295,2298345,78892,51,1604,31.4509803921569,462.612655944376,10.8295525258426,0.314700806120699,0.9451086685322,0.630407862411502,0.0316820685978033,"hyper"
"Ca4",22318084,22320171,2576272,2576314,89296,43,2088,48.5581395348837,-446.297362495722,-8.08274797172214,-0.51570092004493,0.363401704789341,0.879102624834271,0.047444537682247,"hypo"
"Ca2",21351238,21353321,1213503,1213547,41154,45,2084,46.3111111111111,-445.564367239606,-7.25888820363149,-0.541198380067897,0.0521141790813174,0.593312559149215,0.0543193219386498,"hypo"
"Ca4",7815495,7817446,2324793,2324832,79934,40,1952,48.8,277.743757788097,7.68474429541884,0.230639389848578,0.95698396904821,0.726344579199632,0.031898758881435,"hyper"
